ID,X,Y,Z,Cu,Mo,Grade Shell,Date Drilled
43.0,35451.3,28079.6,876.0,0.8222,0.09748,2.0,2004-12-01
43.0,35451.3,28079.6,886.0,0.5389,0.03284,2.0,2004-12-01
43.0,35451.3,28079.6,896.0,1.0281799999999999,0.04324,2.0,2004-12-01
43.0,35451.3,28079.6,906.0,1.1318,0.11512,2.0,2004-12-01
43.0,35451.3,28079.6,916.0,0.70343,0.01819,2.0,2004-12-01
43.0,35451.3,28079.6,926.0,1.01148,0.02907,2.0,2004-12-01
43.0,35451.3,28079.6,936.0,1.11572,0.02785,2.0,2004-12-01
43.0,35451.3,28079.6,946.0,1.36258,0.03547,2.0,2004-12-01
43.0,35451.3,28079.6,956.0,1.0407,0.05719,2.0,2004-12-01
43.0,35451.3,28079.6,966.0,0.78025,0.03596,2.0,2004-12-01
43.0,35451.3,28079.6,976.0,0.43351999999999996,0.06867,2.0,2004-12-01
43.0,35451.3,28079.6,986.0,1.38775,0.0179,2.0,2004-12-01
43.0,35451.3,28079.6,996.0,1.0363,0.02093,2.0,2004-12-01
43.0,35451.3,28079.6,1006.0,0.6946,0.01826,2.0,2004-12-01
43.0,35451.3,28079.6,1016.0,0.62025,0.02014,2.0,2004-12-01
44.0,35088.8,28339.0,723.6875,0.23004000000000002,0.01552,1.0,2002-10-01
44.0,35088.8,28339.0,733.6875,0.21056,0.0073,1.0,2002-10-01
44.0,35088.8,28339.0,743.6875,0.1803,0.00481,1.0,2002-10-01
44.0,35088.8,28339.0,753.6875,0.11962,0.01355,1.0,2002-10-01
44.0,35088.8,28339.0,763.6875,0.02362,0.01476,1.0,2002-10-01
44.0,35088.8,28339.0,773.6875,0.01638,0.03943,1.0,2002-10-01
44.0,35088.8,28339.0,783.6875,0.11512,0.00885,1.0,2002-10-01
44.0,35088.8,28339.0,793.6875,0.21698,0.0512,1.0,2002-10-01
44.0,35088.8,28339.0,803.6875,0.3704,0.00484,1.0,2002-10-01
44.0,35088.8,28339.0,813.6875,0.34915,0.0026,1.0,2002-10-01
44.0,35088.8,28339.0,823.6875,0.27751,0.00296,1.0,2002-10-01
44.0,35088.8,28339.0,833.6875,0.37853000000000003,0.00308,1.0,2002-10-01
44.0,35088.8,28339.0,843.6875,0.37564000000000003,0.00431,1.0,2002-10-01
44.0,35088.8,28339.0,853.6875,0.36889,0.0037,1.0,2002-10-01
44.0,35088.8,28339.0,863.6875,0.26054,0.00113,1.0,2002-10-01
44.0,35088.8,28339.0,873.6875,0.27871999999999997,0.00291,1.0,2002-10-01
44.0,35088.8,28339.0,883.6875,0.27571,0.00292,1.0,2002-10-01
44.0,35088.8,28339.0,893.6875,0.19175,0.00308,1.0,2002-10-01
44.0,35088.8,28339.0,903.6875,0.21316999999999997,0.00325,1.0,2002-10-01
44.0,35088.8,28339.0,913.6875,0.12721,0.02841,1.0,2002-10-01
44.0,35088.8,28339.0,923.6875,0.12505,0.00248,1.0,2002-10-01
44.0,35088.8,28339.0,933.6875,0.18153,0.00206,1.0,2002-10-01
44.0,35088.8,28339.0,943.6875,0.16468,0.0002,1.0,2002-10-01
44.0,35088.8,28339.0,953.6875,0.1566,0.0048,1.0,2002-10-01
44.0,35088.8,28339.0,963.6875,0.22712,0.00558,1.0,2002-10-01
44.0,35088.8,28339.0,973.6875,0.26539,0.01512,1.0,2002-10-01
44.0,35088.8,28339.0,983.6875,0.13071,0.00482,1.0,2002-10-01
44.0,35088.8,28339.0,993.6875,0.2894,0.00433,1.0,2002-10-01
44.0,35088.8,28339.0,1003.688,0.122,0.00786,1.0,2002-10-01
44.0,35088.8,28339.0,1013.688,0.27091,0.00076,1.0,2002-10-01
44.0,35088.8,28339.0,1023.688,0.34498,0.001,1.0,2002-10-01
44.0,35088.8,28339.0,1033.688,0.29755,0.001,1.0,2002-10-01
44.0,35088.8,28339.0,1043.688,0.16251,0.001,1.0,2002-10-01
44.0,35088.8,28339.0,1053.688,0.16990999999999998,0.001,1.0,2002-10-01
44.0,35088.8,28339.0,1063.688,0.19575,0.001,1.0,2002-10-01
44.0,35088.8,28339.0,1073.688,0.10811,0.001,1.0,2002-10-01
44.0,35088.8,28339.0,1083.688,0.1205,0.001,1.0,2002-10-01
45.0,35196.5,28094.5,699.9125,0.15007,0.002,1.0,2005-04-01
45.0,35196.5,28094.5,709.9125,0.1871,0.002,1.0,2005-04-01
45.0,35196.5,28094.5,719.9125,0.31674,0.00439,1.0,2005-04-01
45.0,35196.5,28094.5,729.9125,0.22436,0.00918,1.0,2005-04-01
45.0,35196.5,28094.5,739.9125,0.25235,0.01145,2.0,2005-04-01
45.0,35196.5,28094.5,749.9125,0.24,0.00438,2.0,2005-04-01
45.0,35196.5,28094.5,759.9125,0.7016,0.01104,2.0,2005-04-01
45.0,35196.5,28094.5,769.9125,0.50741,0.01219,2.0,2005-04-01
45.0,35196.5,28094.5,779.9125,0.6021,0.0122,2.0,2005-04-01
45.0,35196.5,28094.5,789.9125,0.8445600000000001,0.01958,2.0,2005-04-01
45.0,35196.5,28094.5,799.9125,0.7748,0.01396,2.0,2005-04-01
45.0,35196.5,28094.5,809.9125,0.62261,0.01048,2.0,2005-04-01
45.0,35196.5,28094.5,819.9125,0.5493100000000001,0.01837,2.0,2005-04-01
45.0,35196.5,28094.5,829.9125,0.50961,0.02258,2.0,2005-04-01
45.0,35196.5,28094.5,839.9125,0.80919,0.04429,2.0,2005-04-01
45.0,35196.5,28094.5,849.9125,0.89145,0.05226,2.0,2005-04-01
45.0,35196.5,28094.5,859.9125,0.6993,0.04375,2.0,2005-04-01
45.0,35196.5,28094.5,869.9125,0.49911000000000005,0.08097,2.0,2005-04-01
45.0,35196.5,28094.5,879.9125,0.7524,0.10066,2.0,2005-04-01
45.0,35196.5,28094.5,889.9125,0.81192,0.05446,2.0,2005-04-01
45.0,35196.5,28094.5,899.9125,0.84546,0.03621,2.0,2005-04-01
45.0,35196.5,28094.5,909.9125,0.6793399999999999,0.03994,2.0,2005-04-01
45.0,35196.5,28094.5,919.9125,0.45508000000000004,0.02715,2.0,2005-04-01
45.0,35196.5,28094.5,929.9125,0.6460600000000001,0.02547,2.0,2005-04-01
45.0,35196.5,28094.5,939.9125,0.74068,0.02834,2.0,2005-04-01
45.0,35196.5,28094.5,949.9125,0.81234,0.02474,2.0,2005-04-01
45.0,35196.5,28094.5,959.9125,0.74057,0.027,2.0,2005-04-01
46.0,35575.6,28082.6,714.6,0.3317,0.0037,2.0,2002-08-01
46.0,35575.6,28082.6,724.6,1.5589899999999999,0.01358,2.0,2002-08-01
46.0,35575.6,28082.6,734.6,0.6985,0.03809,2.0,2002-08-01
46.0,35575.6,28082.6,744.6,1.0867,0.0059,2.0,2002-08-01
46.0,35575.6,28082.6,754.6,0.54535,0.01448,2.0,2002-08-01
46.0,35575.6,28082.6,764.6,0.7296699999999999,0.07365,2.0,2002-08-01
46.0,35575.6,28082.6,774.6,0.7267,0.08686,2.0,2002-08-01
46.0,35575.6,28082.6,784.6,0.6328,0.0434,2.0,2002-08-01
46.0,35575.6,28082.6,794.6,0.91507,0.09825,2.0,2002-08-01
46.0,35575.6,28082.6,804.6,0.928,0.0695,2.0,2002-08-01
46.0,35575.6,28082.6,814.6,0.59237,0.04643,2.0,2002-08-01
46.0,35575.6,28082.6,824.6,0.3509,0.02412,2.0,2002-08-01
46.0,35575.6,28082.6,834.6,0.351,0.0193,2.0,2002-08-01
46.0,35575.6,28082.6,844.6,0.37615,0.02927,2.0,2002-08-01
46.0,35575.6,28082.6,854.6,0.4005,0.0226,2.0,2002-08-01
46.0,35575.6,28082.6,864.6,0.20225,0.03705,2.0,2002-08-01
46.0,35575.6,28082.6,874.6,0.35512,0.02617,2.0,2002-08-01
46.0,35575.6,28082.6,884.6,0.26838,0.03836,2.0,2002-08-01
46.0,35575.6,28082.6,894.6,0.2388,0.01433,2.0,2002-08-01
46.0,35575.6,28082.6,904.6,0.42041999999999996,0.02225,2.0,2002-08-01
46.0,35575.6,28082.6,914.6,0.22895,0.00818,2.0,2002-08-01
46.0,35575.6,28082.6,924.6,0.41226999999999997,0.01071,2.0,2002-08-01
46.0,35575.6,28082.6,934.6,0.6161300000000001,0.0075,2.0,2002-08-01
46.0,35575.6,28082.6,944.6,0.3002,0.01998,2.0,2002-08-01
46.0,35575.6,28082.6,954.6,0.56847,0.01674,2.0,2002-08-01
46.0,35575.6,28082.6,964.6,0.56695,0.03221,2.0,2002-08-01
46.0,35575.6,28082.6,974.6,0.8428,0.00643,2.0,2002-08-01
46.0,35575.6,28082.6,984.6,0.43663,0.00779,2.0,2002-08-01
46.0,35575.6,28082.6,994.6,0.49715,0.01026,2.0,2002-08-01
46.0,35575.6,28082.6,1004.6,0.27438,0.01498,2.0,2002-08-01
46.0,35575.6,28082.6,1014.6,0.54072,0.01584,2.0,2002-08-01
46.0,35575.6,28082.6,1024.6,0.35995,0.03875,2.0,2002-08-01
46.0,35575.6,28082.6,1034.6,0.4481,0.00755,2.0,2002-08-01
46.0,35575.6,28082.6,1044.6,0.47355,0.00386,2.0,2002-08-01
46.0,35575.6,28082.6,1054.6,0.39924,0.01092,2.0,2002-08-01
47.0,35087.5,28080.3,690.5125,0.16819,0.00688,1.0,2005-12-01
47.0,35087.5,28080.3,700.5125,0.12659,0.02279,1.0,2005-12-01
47.0,35087.5,28080.3,710.5125,0.13926,0.0108,1.0,2005-12-01
47.0,35087.5,28080.3,720.5125,0.14842,0.0038,1.0,2005-12-01
47.0,35087.5,28080.3,730.5125,0.17375,0.01886,1.0,2005-12-01
47.0,35087.5,28080.3,740.5125,0.3017,0.01432,1.0,2005-12-01
47.0,35087.5,28080.3,750.5125,0.45153999999999994,0.03145,2.0,2005-12-01
47.0,35087.5,28080.3,760.5125,0.5546399999999999,0.04994,2.0,2005-12-01
47.0,35087.5,28080.3,770.5125,0.65705,0.00733,2.0,2005-12-01
47.0,35087.5,28080.3,780.5125,0.47611000000000003,0.03738,2.0,2005-12-01
47.0,35087.5,28080.3,790.5125,0.46516,0.02517,2.0,2005-12-01
47.0,35087.5,28080.3,800.5125,0.52531,0.03593,2.0,2005-12-01
47.0,35087.5,28080.3,810.5125,0.24395,0.03597,1.0,2005-12-01
47.0,35087.5,28080.3,820.5125,0.14623,0.03181,1.0,2005-12-01
47.0,35087.5,28080.3,830.5125,0.33266,0.02163,1.0,2005-12-01
47.0,35087.5,28080.3,840.5125,0.34876,0.01942,1.0,2005-12-01
47.0,35087.5,28080.3,850.5125,0.24728000000000003,0.02952,1.0,2005-12-01
47.0,35087.5,28080.3,860.5125,0.34449,0.01571,2.0,2005-12-01
47.0,35087.5,28080.3,870.5125,0.54887,0.01268,2.0,2005-12-01
47.0,35087.5,28080.3,880.5125,0.47152,0.00669,2.0,2005-12-01
47.0,35087.5,28080.3,890.5125,0.23444,0.00174,1.0,2005-12-01
47.0,35087.5,28080.3,900.5125,0.23074,0.00528,1.0,2005-12-01
47.0,35087.5,28080.3,910.5125,0.34421,0.01763,1.0,2005-12-01
47.0,35087.5,28080.3,920.5125,0.28822,0.01393,2.0,2005-12-01
48.0,34969.5,28322.1,812.225,0.19621,0.00409,1.0,2003-02-01
48.0,34969.5,28322.1,822.225,0.0254,0.01599,1.0,2003-02-01
48.0,34969.5,28322.1,832.225,0.05785,0.00721,1.0,2003-02-01
48.0,34969.5,28322.1,842.225,0.0561,0.01563,1.0,2003-02-01
48.0,34969.5,28322.1,852.225,0.06855,0.00266,1.0,2003-02-01
48.0,34969.5,28322.1,862.225,0.20905,0.00141,1.0,2003-02-01
48.0,34969.5,28322.1,872.225,0.2354,0.00315,1.0,2003-02-01
48.0,34969.5,28322.1,882.225,0.18085,0.00117,1.0,2003-02-01
48.0,34969.5,28322.1,892.225,0.27145,0.00067,1.0,2003-02-01
48.0,34969.5,28322.1,902.225,0.3123,0.00365,1.0,2003-02-01
48.0,34969.5,28322.1,912.225,0.24935,0.0003,1.0,2003-02-01
48.0,34969.5,28322.1,922.225,0.1963,0.001,1.0,2003-02-01
48.0,34969.5,28322.1,932.225,0.2921,0.00061,1.0,2003-02-01
48.0,34969.5,28322.1,942.225,0.3809,0.001,1.0,2003-02-01
48.0,34969.5,28322.1,952.225,0.2953,0.001,2.0,2003-02-01
48.0,34969.5,28322.1,962.225,0.6115,0.00011,2.0,2003-02-01
48.0,34969.5,28322.1,972.225,0.3099,0.00678,2.0,2003-02-01
48.0,34969.5,28322.1,982.225,0.4559,0.00423,2.0,2003-02-01
48.0,34969.5,28322.1,992.225,0.43155,0.00289,2.0,2003-02-01
48.0,34969.5,28322.1,1002.225,0.42885,0.00122,2.0,2003-02-01
48.0,34969.5,28322.1,1012.225,0.54355,0.01135,1.0,2003-02-01
48.0,34969.5,28322.1,1022.225,0.1397,0.00931,1.0,2003-02-01
48.0,34969.5,28322.1,1032.225,0.16072,0.00374,1.0,2003-02-01
48.0,34969.5,28322.1,1042.225,0.09,0.001,1.0,2003-02-01
49.0,34971.1,28085.3,753.125,0.1052,0.00934,1.0,2003-04-01
49.0,34971.1,28085.3,763.125,0.1677,0.01182,1.0,2003-04-01
49.0,34971.1,28085.3,773.125,0.15605,0.01151,1.0,2003-04-01
49.0,34971.1,28085.3,783.125,0.1542,0.00906,1.0,2003-04-01
49.0,34971.1,28085.3,793.125,0.04245,0.0048,1.0,2003-04-01
49.0,34971.1,28085.3,803.125,0.23105,0.01119,1.0,2003-04-01
49.0,34971.1,28085.3,813.125,0.24765,0.00366,1.0,2003-04-01
49.0,34971.1,28085.3,823.125,0.38898,0.00721,1.0,2003-04-01
49.0,34971.1,28085.3,833.125,0.23985,0.00491,1.0,2003-04-01
49.0,34971.1,28085.3,843.125,0.2672,0.00165,1.0,2003-04-01
49.0,34971.1,28085.3,853.125,0.3729,0.00322,1.0,2003-04-01
49.0,34971.1,28085.3,863.125,0.52745,0.00154,1.0,2003-04-01
49.0,34971.1,28085.3,873.125,0.21435,0.01467,1.0,2003-04-01
49.0,34971.1,28085.3,883.125,0.269,0.00108,1.0,2003-04-01
49.0,34971.1,28085.3,893.125,0.60588,0.00194,2.0,2003-04-01
49.0,34971.1,28085.3,903.125,0.22415,0.00162,1.0,2003-04-01
49.0,34971.1,28085.3,913.125,0.2723,0.00692,1.0,2003-04-01
49.0,34971.1,28085.3,923.125,0.10807,0.00091,1.0,2003-04-01
50.0,35206.6,27957.1,723.925,0.03554,0.00414,1.0,2001-10-01
50.0,35206.6,27957.1,733.925,0.04415,0.00233,1.0,2001-10-01
50.0,35206.6,27957.1,743.925,0.0865,0.00088,1.0,2001-10-01
50.0,35206.6,27957.1,753.925,0.08815,0.001,1.0,2001-10-01
50.0,35206.6,27957.1,763.925,0.1264,0.00143,1.0,2001-10-01
50.0,35206.6,27957.1,773.925,0.3043,0.00598,1.0,2001-10-01
50.0,35206.6,27957.1,783.925,0.31985,0.01418,1.0,2001-10-01
50.0,35206.6,27957.1,793.925,0.2472,0.0114,1.0,2001-10-01
50.0,35206.6,27957.1,803.925,0.36845,0.02803,1.0,2001-10-01
50.0,35206.6,27957.1,813.925,0.26825,0.05924,1.0,2001-10-01
50.0,35206.6,27957.1,823.925,0.2011,0.02514,1.0,2001-10-01
50.0,35206.6,27957.1,833.925,0.2365,0.03185,1.0,2001-10-01
50.0,35206.6,27957.1,843.925,0.39175,0.02153,1.0,2001-10-01
50.0,35206.6,27957.1,853.925,0.37755,0.01946,1.0,2001-10-01
50.0,35206.6,27957.1,863.925,0.48915,0.02171,2.0,2001-10-01
50.0,35206.6,27957.1,873.925,0.38155,0.01508,2.0,2001-10-01
50.0,35206.6,27957.1,883.925,0.3812,0.03273,2.0,2001-10-01
51.0,35089.6,27951.1,683.275,0.1136,0.00169,1.0,2000-04-01
51.0,35089.6,27951.1,693.275,0.56415,0.00261,1.0,2000-04-01
51.0,35089.6,27951.1,703.275,0.1892,0.00594,1.0,2000-04-01
51.0,35089.6,27951.1,713.275,0.11035,0.00532,1.0,2000-04-01
51.0,35089.6,27951.1,723.275,0.17325,0.0094,1.0,2000-04-01
51.0,35089.6,27951.1,733.275,0.20425,0.00721,1.0,2000-04-01
51.0,35089.6,27951.1,743.275,0.1604,0.01113,1.0,2000-04-01
51.0,35089.6,27951.1,753.275,0.1353,0.04079,1.0,2000-04-01
51.0,35089.6,27951.1,763.275,0.11215,0.00859,1.0,2000-04-01
51.0,35089.6,27951.1,773.275,0.16305,0.01348,1.0,2000-04-01
51.0,35089.6,27951.1,783.275,0.24755,0.02161,1.0,2000-04-01
51.0,35089.6,27951.1,793.275,0.26765,0.02398,1.0,2000-04-01
51.0,35089.6,27951.1,803.275,0.1631,0.03983,1.0,2000-04-01
51.0,35089.6,27951.1,813.275,0.29595,0.03163,1.0,2000-04-01
51.0,35089.6,27951.1,823.275,0.24511999999999998,0.03998,1.0,2000-04-01
51.0,35089.6,27951.1,833.275,0.13145,0.09587,1.0,2000-04-01
51.0,35089.6,27951.1,843.275,0.23215,0.07905,1.0,2000-04-01
51.0,35089.6,27951.1,853.275,0.1829,0.01389,1.0,2000-04-01
52.0,35576.3,27958.6,698.1125,0.13881,0.001,1.0,2005-10-01
52.0,35576.3,27958.6,708.1125,0.26455,0.001,1.0,2005-10-01
52.0,35576.3,27958.6,718.1125,0.27369,0.00141,1.0,2005-10-01
52.0,35576.3,27958.6,728.1125,0.22518000000000002,0.00133,1.0,2005-10-01
52.0,35576.3,27958.6,738.1125,0.49244,0.00108,2.0,2005-10-01
52.0,35576.3,27958.6,748.1125,0.28336,0.00227,2.0,2005-10-01
52.0,35576.3,27958.6,758.1125,0.5018699999999999,0.00204,2.0,2005-10-01
52.0,35576.3,27958.6,768.1125,0.54135,0.00493,2.0,2005-10-01
52.0,35576.3,27958.6,778.1125,0.5754100000000001,0.00273,2.0,2005-10-01
52.0,35576.3,27958.6,788.1125,0.7204699999999999,0.00272,2.0,2005-10-01
52.0,35576.3,27958.6,798.1125,0.6383,0.00766,2.0,2005-10-01
52.0,35576.3,27958.6,808.1125,0.643,0.00339,2.0,2005-10-01
52.0,35576.3,27958.6,818.1125,1.05118,0.01523,2.0,2005-10-01
52.0,35576.3,27958.6,828.1125,0.7861600000000001,0.02728,2.0,2005-10-01
52.0,35576.3,27958.6,838.1125,0.61035,0.00767,2.0,2005-10-01
52.0,35576.3,27958.6,848.1125,0.51571,0.00907,2.0,2005-10-01
52.0,35576.3,27958.6,858.1125,0.17703,0.00281,2.0,2005-10-01
52.0,35576.3,27958.6,868.1125,0.33466,0.005,2.0,2005-10-01
52.0,35576.3,27958.6,878.1125,0.53164,0.01104,2.0,2005-10-01
52.0,35576.3,27958.6,888.1125,0.31379,0.00447,1.0,2005-10-01
52.0,35576.3,27958.6,898.1125,0.06141,0.01495,1.0,2005-10-01
52.0,35576.3,27958.6,908.1125,0.10236,0.001,1.0,2005-10-01
52.0,35576.3,27958.6,918.1125,0.06355,0.00051,1.0,2005-10-01
52.0,35576.3,27958.6,928.1125,0.09744,0.00132,1.0,2005-10-01
52.0,35576.3,27958.6,938.1125,0.02526,0.00176,1.0,2005-10-01
52.0,35576.3,27958.6,948.1125,0.03745,0.00129,1.0,2005-10-01
52.0,35576.3,27958.6,958.1125,0.03915,0.001,1.0,2005-10-01
52.0,35576.3,27958.6,968.1125,0.01751,0.001,1.0,2005-10-01
53.0,35460.3,27956.8,609.1875,0.00947,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,619.1875,0.00915,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,629.1875,0.001,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,639.1875,0.001,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,649.1875,0.0061,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,659.1875,0.0221,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,669.1875,0.0079,0.00025,1.0,2006-04-01
53.0,35460.3,27956.8,679.1875,0.0078,0.002,1.0,2006-04-01
53.0,35460.3,27956.8,689.1875,0.02,0.00019,1.0,2006-04-01
53.0,35460.3,27956.8,699.1875,0.02152,0.00061,1.0,2006-04-01
53.0,35460.3,27956.8,709.1875,0.001,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,719.1875,0.0122,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,729.1875,0.0061,0.00061,1.0,2006-04-01
53.0,35460.3,27956.8,739.1875,0.00232,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,749.1875,0.00378,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,759.1875,0.001,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,769.1875,0.001,0.00074,1.0,2006-04-01
53.0,35460.3,27956.8,779.1875,0.001,0.0017,1.0,2006-04-01
53.0,35460.3,27956.8,789.1875,0.001,0.00092,1.0,2006-04-01
53.0,35460.3,27956.8,799.1875,0.0061,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,809.1875,0.001,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,819.1875,0.00993,0.001,1.0,2006-04-01
53.0,35460.3,27956.8,829.1875,0.02,0.00061,1.0,2006-04-01
53.0,35460.3,27956.8,839.1875,0.03999,0.00061,1.0,2006-04-01
53.0,35460.3,27956.8,849.1875,0.04695,0.00256,1.0,2006-04-01
53.0,35460.3,27956.8,859.1875,0.04616,0.00155,1.0,2006-04-01
53.0,35460.3,27956.8,869.1875,0.05701,0.00262,1.0,2006-04-01
53.0,35460.3,27956.8,879.1875,0.06818,0.00376,1.0,2006-04-01
53.0,35460.3,27956.8,889.1875,0.06701,0.00375,1.0,2006-04-01
53.0,35460.3,27956.8,899.1875,0.0341,0.00514,1.0,2006-04-01
53.0,35460.3,27956.8,909.1875,0.0017,0.00225,1.0,2006-04-01
53.0,35460.3,27956.8,919.1875,0.02,0.001,1.0,2006-04-01
54.0,35459.5,28325.0,868.6875,0.08372,0.001,1.0,2006-11-01
54.0,35459.5,28325.0,878.6875,0.13721,0.001,1.0,2006-11-01
54.0,35459.5,28325.0,888.6875,0.0462,0.00278,1.0,2006-11-01
54.0,35459.5,28325.0,898.6875,0.04759,0.01064,1.0,2006-11-01
54.0,35459.5,28325.0,908.6875,0.39532,0.00213,1.0,2006-11-01
54.0,35459.5,28325.0,918.6875,0.06551,0.00213,1.0,2006-11-01
54.0,35459.5,28325.0,928.6875,0.04516,0.00032,1.0,2006-11-01
54.0,35459.5,28325.0,938.6875,0.05571,0.00129,1.0,2006-11-01
54.0,35459.5,28325.0,948.6875,0.05201,0.00021,1.0,2006-11-01
54.0,35459.5,28325.0,958.6875,0.06629,0.00023,1.0,2006-11-01
54.0,35459.5,28325.0,968.6875,0.31649,0.00282,1.0,2006-11-01
54.0,35459.5,28325.0,978.6875,0.20715999999999998,0.001,1.0,2006-11-01
54.0,35459.5,28325.0,988.6875,0.08617,0.00026,1.0,2006-11-01
54.0,35459.5,28325.0,998.6875,0.05612,0.00157,1.0,2006-11-01
54.0,35459.5,28325.0,1008.688,0.04499,0.001,1.0,2006-11-01
54.0,35459.5,28325.0,1018.688,0.13702999999999999,0.00431,1.0,2006-11-01
54.0,35459.5,28325.0,1028.688,0.12164000000000001,0.00118,1.0,2006-11-01
54.0,35459.5,28325.0,1038.688,0.22521999999999998,0.00099,1.0,2006-11-01
54.0,35459.5,28325.0,1048.688,0.40025,0.00299,1.0,2006-11-01
54.0,35459.5,28325.0,1058.688,0.52464,0.00029,1.0,2006-11-01
54.0,35459.5,28325.0,1068.688,0.24345,0.001,1.0,2006-11-01
54.0,35459.5,28325.0,1078.688,0.21946,0.04738,1.0,2006-11-01
54.0,35459.5,28325.0,1088.688,0.22594,0.01575,1.0,2006-11-01
54.0,35459.5,28325.0,1098.688,0.13044,0.001,1.0,2006-11-01
54.0,35459.5,28325.0,1108.688,0.07782,0.001,1.0,2006-11-01
54.0,35459.5,28325.0,1118.688,0.1864,0.001,1.0,2006-11-01
54.0,35459.5,28325.0,1128.688,0.16467,0.001,1.0,2006-11-01
55.0,35570.8,28322.3,787.9375,0.02,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,797.9375,0.02727,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,807.9375,0.02292,5e-05,1.0,2001-08-01
55.0,35570.8,28322.3,817.9375,0.02893,0.00292,1.0,2001-08-01
55.0,35570.8,28322.3,827.9375,0.03074,0.00078,1.0,2001-08-01
55.0,35570.8,28322.3,837.9375,0.02416,0.00235,1.0,2001-08-01
55.0,35570.8,28322.3,847.9375,0.001,0.00061,1.0,2001-08-01
55.0,35570.8,28322.3,857.9375,0.00454,0.00121,1.0,2001-08-01
55.0,35570.8,28322.3,867.9375,0.0178,0.00427,1.0,2001-08-01
55.0,35570.8,28322.3,877.9375,0.04574,0.00061,1.0,2001-08-01
55.0,35570.8,28322.3,887.9375,0.07921,0.00213,1.0,2001-08-01
55.0,35570.8,28322.3,897.9375,0.12737,0.00122,1.0,2001-08-01
55.0,35570.8,28322.3,907.9375,0.00594,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,917.9375,0.02799,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,927.9375,0.16802999999999998,0.00119,1.0,2001-08-01
55.0,35570.8,28322.3,937.9375,0.08118,0.00033,1.0,2001-08-01
55.0,35570.8,28322.3,947.9375,0.37189,0.00977,1.0,2001-08-01
55.0,35570.8,28322.3,957.9375,0.11214,0.0006,1.0,2001-08-01
55.0,35570.8,28322.3,967.9375,0.12628,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,977.9375,0.08494,0.00061,1.0,2001-08-01
55.0,35570.8,28322.3,987.9375,0.07369,0.00153,1.0,2001-08-01
55.0,35570.8,28322.3,997.9375,0.11258,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,1007.938,0.15656,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,1017.938,0.23471,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,1027.938,0.23121,0.00122,1.0,2001-08-01
55.0,35570.8,28322.3,1037.938,0.18665,0.0005,1.0,2001-08-01
55.0,35570.8,28322.3,1047.938,0.33028,0.00133,1.0,2001-08-01
55.0,35570.8,28322.3,1057.938,0.17882,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,1067.938,0.18687,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,1077.938,0.25799,0.00061,1.0,2001-08-01
55.0,35570.8,28322.3,1087.938,0.12119,0.0003,1.0,2001-08-01
55.0,35570.8,28322.3,1097.938,0.26087,0.00122,1.0,2001-08-01
55.0,35570.8,28322.3,1107.938,0.04398,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,1117.938,0.10064,0.00061,1.0,2001-08-01
55.0,35570.8,28322.3,1127.938,0.01411,0.001,1.0,2001-08-01
55.0,35570.8,28322.3,1137.938,0.03374,0.00075,1.0,2001-08-01
56.0,34829.1,28323.1,655.475,0.30613,0.00916,1.0,2004-09-01
56.0,34829.1,28323.1,665.475,0.25256999999999996,0.00327,1.0,2004-09-01
56.0,34829.1,28323.1,675.475,0.20265,0.00469,1.0,2004-09-01
56.0,34829.1,28323.1,685.475,0.21425,0.00363,1.0,2004-09-01
56.0,34829.1,28323.1,695.475,0.2275,0.00437,1.0,2004-09-01
56.0,34829.1,28323.1,705.475,0.3363,0.00489,1.0,2004-09-01
56.0,34829.1,28323.1,715.475,0.33015,0.00946,1.0,2004-09-01
56.0,34829.1,28323.1,725.475,0.3667,0.0139,1.0,2004-09-01
56.0,34829.1,28323.1,735.475,0.28897,0.00776,1.0,2004-09-01
56.0,34829.1,28323.1,745.475,0.2826,0.00541,1.0,2004-09-01
56.0,34829.1,28323.1,755.475,0.30325,0.00566,1.0,2004-09-01
56.0,34829.1,28323.1,765.475,0.30735,0.0069,1.0,2004-09-01
